Date,Component_ID,Units_Used,Category
2023-08-09,SENSOR-BME280,76,Sensor
2023-08-10,SENSOR-BME280,87,Sensor
2023-08-11,SENSOR-BME280,100,Sensor
2023-08-12,SENSOR-BME280,48,Sensor
2023-08-13,SENSOR-BME280,19,Sensor
2023-08-14,SENSOR-BME280,78,Sensor
2023-08-15,SENSOR-BME280,85,Sensor
2023-08-16,SENSOR-BME280,87,Sensor
2023-08-17,SENSOR-BME280,64,Sensor
2023-08-18,SENSOR-BME280,78,Sensor
2023-08-19,SENSOR-BME280,42,Sensor
2023-08-20,SENSOR-BME280,29,Sensor
2023-08-21,SENSOR-BME280,104,Sensor
2023-08-22,SENSOR-BME280,62,Sensor
2023-08-23,SENSOR-BME280,100,Sensor
2023-08-24,SENSOR-BME280,44,Sensor
2023-08-25,SENSOR-BME280,73,Sensor
2023-08-26,SENSOR-BME280,49,Sensor
2023-08-27,SENSOR-BME280,33,Sensor
2023-08-28,SENSOR-BME280,89,Sensor
2023-08-29,SENSOR-BME280,121,Sensor
2023-08-30,SENSOR-BME280,80,Sensor
2023-08-31,SENSOR-BME280,78,Sensor
2023-09-01,SENSOR-BME280,114,Sensor
2023-09-02,SENSOR-BME280,78,Sensor
2023-09-03,SENSOR-BME280,65,Sensor
2023-09-04,SENSOR-BME280,136,Sensor
2023-09-05,SENSOR-BME280,109,Sensor
2023-09-06,SENSOR-BME280,103,Sensor
2023-09-07,SENSOR-BME280,98,Sensor
2023-09-08,SENSOR-BME280,129,Sensor
2023-09-09,SENSOR-BME280,300,Sensor
2023-09-10,SENSOR-BME280,81,Sensor
2023-09-11,SENSOR-BME280,103,Sensor
2023-09-12,SENSOR-BME280,120,Sensor
2023-09-13,SENSOR-BME280,138,Sensor
2023-09-14,SENSOR-BME280,112,Sensor
2023-09-15,SENSOR-BME280,106,Sensor
2023-09-16,SENSOR-BME280,49,Sensor
2023-09-17,SENSOR-BME280,74,Sensor
2023-09-18,SENSOR-BME280,134,Sensor
2023-09-19,SENSOR-BME280,119,Sensor
2023-09-20,SENSOR-BME280,117,Sensor
2023-09-21,SENSOR-BME280,88,Sensor
2023-09-22,SENSOR-BME280,93,Sensor
2023-09-23,SENSOR-BME280,44,Sensor
2023-09-24,SENSOR-BME280,73,Sensor
2023-09-25,SENSOR-BME280,117,Sensor
2023-09-26,SENSOR-BME280,99,Sensor
2023-09-27,SENSOR-BME280,121,Sensor
2023-09-28,SENSOR-BME280,112,Sensor
2023-09-29,SENSOR-BME280,116,Sensor
2023-09-30,SENSOR-BME280,76,Sensor
2023-10-01,SENSOR-BME280,183,Sensor
2023-10-02,SENSOR-BME280,168,Sensor
2023-10-03,SENSOR-BME280,163,Sensor
2023-10-04,SENSOR-BME280,164,Sensor
2023-10-05,SENSOR-BME280,187,Sensor
2023-10-06,SENSOR-BME280,337,Sensor
2023-10-07,SENSOR-BME280,141,Sensor
2023-10-08,SENSOR-BME280,123,Sensor
2023-10-09,SENSOR-BME280,125,Sensor
2023-10-10,SENSOR-BME280,138,Sensor
2023-10-11,SENSOR-BME280,188,Sensor
2023-10-12,SENSOR-BME280,159,Sensor
2023-10-13,SENSOR-BME280,156,Sensor
2023-10-14,SENSOR-BME280,132,Sensor
2023-10-15,SENSOR-BME280,119,Sensor
2023-10-16,SENSOR-BME280,292,Sensor
2023-10-17,SENSOR-BME280,163,Sensor
2023-10-18,SENSOR-BME280,147,Sensor
2023-10-19,SENSOR-BME280,177,Sensor
2023-10-20,SENSOR-BME280,183,Sensor
2023-10-21,SENSOR-BME280,137,Sensor
2023-10-22,SENSOR-BME280,131,Sensor
2023-10-23,SENSOR-BME280,143,Sensor
2023-10-24,SENSOR-BME280,189,Sensor
2023-10-25,SENSOR-BME280,170,Sensor
2023-10-26,SENSOR-BME280,181,Sensor
2023-10-27,SENSOR-BME280,146,Sensor
2023-10-28,SENSOR-BME280,115,Sensor
2023-10-29,SENSOR-BME280,136,Sensor
2023-10-30,SENSOR-BME280,151,Sensor
2023-10-31,SENSOR-BME280,177,Sensor
2023-11-01,SENSOR-BME280,182,Sensor
2023-11-02,SENSOR-BME280,199,Sensor
2023-11-03,SENSOR-BME280,218,Sensor
2023-11-04,SENSOR-BME280,129,Sensor
2023-11-05,SENSOR-BME280,165,Sensor
2023-11-06,SENSOR-BME280,160,Sensor
2023-11-07,SENSOR-BME280,171,Sensor
2023-11-08,SENSOR-BME280,185,Sensor
2023-11-09,SENSOR-BME280,163,Sensor
2023-11-10,SENSOR-BME280,174,Sensor
2023-11-11,SENSOR-BME280,210,Sensor
2023-11-12,SENSOR-BME280,135,Sensor
2023-11-13,SENSOR-BME280,189,Sensor
2023-11-14,SENSOR-BME280,151,Sensor
2023-11-15,SENSOR-BME280,135,Sensor
2023-11-16,SENSOR-BME280,167,Sensor
2023-11-17,SENSOR-BME280,145,Sensor
2023-11-18,SENSOR-BME280,143,Sensor
2023-11-19,SENSOR-BME280,137,Sensor
2023-11-20,SENSOR-BME280,178,Sensor
2023-11-21,SENSOR-BME280,167,Sensor
2023-11-22,SENSOR-BME280,165,Sensor
2023-11-23,SENSOR-BME280,196,Sensor
2023-11-24,SENSOR-BME280,157,Sensor
2023-11-25,SENSOR-BME280,113,Sensor
2023-11-26,SENSOR-BME280,93,Sensor
2023-11-27,SENSOR-BME280,171,Sensor
2023-11-28,SENSOR-BME280,178,Sensor
2023-11-29,SENSOR-BME280,161,Sensor
2023-11-30,SENSOR-BME280,156,Sensor
2023-12-01,SENSOR-BME280,311,Sensor
2023-12-02,SENSOR-BME280,126,Sensor
2023-12-03,SENSOR-BME280,143,Sensor
2023-12-04,SENSOR-BME280,146,Sensor
2023-12-05,SENSOR-BME280,187,Sensor
2023-12-06,SENSOR-BME280,153,Sensor
2023-12-07,SENSOR-BME280,175,Sensor
2023-12-08,SENSOR-BME280,164,Sensor
2023-12-09,SENSOR-BME280,119,Sensor
2023-12-10,SENSOR-BME280,145,Sensor
2023-12-11,SENSOR-BME280,147,Sensor
2023-12-12,SENSOR-BME280,190,Sensor
2023-12-13,SENSOR-BME280,166,Sensor
2023-12-14,SENSOR-BME280,334,Sensor
2023-12-15,SENSOR-BME280,165,Sensor
2023-12-16,SENSOR-BME280,123,Sensor
2023-12-17,SENSOR-BME280,125,Sensor
2023-12-18,SENSOR-BME280,195,Sensor
2023-12-19,SENSOR-BME280,188,Sensor
2023-12-20,SENSOR-BME280,162,Sensor
2023-12-21,SENSOR-BME280,206,Sensor
2023-12-22,SENSOR-BME280,202,Sensor
2023-12-23,SENSOR-BME280,125,Sensor
2023-12-24,SENSOR-BME280,122,Sensor
2023-12-25,SENSOR-BME280,207,Sensor
2023-12-26,SENSOR-BME280,175,Sensor
2023-12-27,SENSOR-BME280,161,Sensor
2023-12-28,SENSOR-BME280,167,Sensor
2023-12-29,SENSOR-BME280,134,Sensor
2023-12-30,SENSOR-BME280,126,Sensor
2023-12-31,SENSOR-BME280,130,Sensor
2024-01-01,SENSOR-BME280,92,Sensor
2024-01-02,SENSOR-BME280,101,Sensor
2024-01-03,SENSOR-BME280,137,Sensor
2024-01-04,SENSOR-BME280,115,Sensor
2024-01-05,SENSOR-BME280,115,Sensor
2024-01-06,SENSOR-BME280,67,Sensor
2024-01-07,SENSOR-BME280,81,Sensor
2024-01-08,SENSOR-BME280,130,Sensor
2024-01-09,SENSOR-BME280,137,Sensor
2024-01-10,SENSOR-BME280,108,Sensor
2024-01-11,SENSOR-BME280,96,Sensor
2024-01-12,SENSOR-BME280,109,Sensor
2024-01-13,SENSOR-BME280,75,Sensor
2024-01-14,SENSOR-BME280,61,Sensor
2024-01-15,SENSOR-BME280,120,Sensor
2024-01-16,SENSOR-BME280,133,Sensor
2024-01-17,SENSOR-BME280,127,Sensor
2024-01-18,SENSOR-BME280,136,Sensor
2024-01-19,SENSOR-BME280,109,Sensor
2024-01-20,SENSOR-BME280,112,Sensor
2024-01-21,SENSOR-BME280,57,Sensor
2024-01-22,SENSOR-BME280,134,Sensor
2024-01-23,SENSOR-BME280,109,Sensor
2024-01-24,SENSOR-BME280,147,Sensor
2024-01-25,SENSOR-BME280,110,Sensor
2024-01-26,SENSOR-BME280,101,Sensor
2024-01-27,SENSOR-BME280,59,Sensor
2024-01-28,SENSOR-BME280,41,Sensor
2024-01-29,SENSOR-BME280,105,Sensor
2024-01-30,SENSOR-BME280,103,Sensor
2024-01-31,SENSOR-BME280,137,Sensor
2024-02-01,SENSOR-BME280,103,Sensor
2024-02-02,SENSOR-BME280,119,Sensor
2024-02-03,SENSOR-BME280,54,Sensor
2024-02-04,SENSOR-BME280,52,Sensor
2024-02-05,SENSOR-BME280,118,Sensor
2024-02-06,SENSOR-BME280,104,Sensor
2024-02-07,SENSOR-BME280,114,Sensor
2024-02-08,SENSOR-BME280,123,Sensor
2024-02-09,SENSOR-BME280,133,Sensor
2024-02-10,SENSOR-BME280,91,Sensor
2024-02-11,SENSOR-BME280,93,Sensor
2024-02-12,SENSOR-BME280,76,Sensor
2024-02-13,SENSOR-BME280,105,Sensor
2024-02-14,SENSOR-BME280,115,Sensor
2024-02-15,SENSOR-BME280,129,Sensor
2024-02-16,SENSOR-BME280,123,Sensor
2024-02-17,SENSOR-BME280,79,Sensor
2024-02-18,SENSOR-BME280,83,Sensor
2024-02-19,SENSOR-BME280,103,Sensor
2024-02-20,SENSOR-BME280,124,Sensor
2024-02-21,SENSOR-BME280,107,Sensor
2024-02-22,SENSOR-BME280,108,Sensor
2024-02-23,SENSOR-BME280,101,Sensor
2024-02-24,SENSOR-BME280,84,Sensor
2024-02-25,SENSOR-BME280,39,Sensor
2024-02-26,SENSOR-BME280,118,Sensor
2024-02-27,SENSOR-BME280,291,Sensor
2024-02-28,SENSOR-BME280,90,Sensor
2024-02-29,SENSOR-BME280,105,Sensor
2024-03-01,SENSOR-BME280,121,Sensor
2024-03-02,SENSOR-BME280,49,Sensor
2024-03-03,SENSOR-BME280,309,Sensor
2024-03-04,SENSOR-BME280,111,Sensor
2024-03-05,SENSOR-BME280,353,Sensor
2024-03-06,SENSOR-BME280,83,Sensor
2024-03-07,SENSOR-BME280,101,Sensor
2024-03-08,SENSOR-BME280,99,Sensor
2024-03-09,SENSOR-BME280,53,Sensor
2024-03-10,SENSOR-BME280,52,Sensor
2024-03-11,SENSOR-BME280,122,Sensor
2024-03-12,SENSOR-BME280,106,Sensor
2024-03-13,SENSOR-BME280,116,Sensor
2024-03-14,SENSOR-BME280,113,Sensor
2024-03-15,SENSOR-BME280,109,Sensor
2024-03-16,SENSOR-BME280,84,Sensor
2024-03-17,SENSOR-BME280,92,Sensor
2024-03-18,SENSOR-BME280,137,Sensor
2024-03-19,SENSOR-BME280,104,Sensor
2024-03-20,SENSOR-BME280,119,Sensor
2024-03-21,SENSOR-BME280,90,Sensor
2024-03-22,SENSOR-BME280,115,Sensor
2024-03-23,SENSOR-BME280,57,Sensor
2024-03-24,SENSOR-BME280,53,Sensor
2024-03-25,SENSOR-BME280,107,Sensor
2024-03-26,SENSOR-BME280,110,Sensor
2024-03-27,SENSOR-BME280,110,Sensor
2024-03-28,SENSOR-BME280,133,Sensor
2024-03-29,SENSOR-BME280,131,Sensor
2024-03-30,SENSOR-BME280,67,Sensor
2024-03-31,SENSOR-BME280,109,Sensor
2024-04-01,SENSOR-BME280,103,Sensor
2024-04-02,SENSOR-BME280,112,Sensor
2024-04-03,SENSOR-BME280,108,Sensor
2024-04-04,SENSOR-BME280,105,Sensor
2024-04-05,SENSOR-BME280,108,Sensor
2024-04-06,SENSOR-BME280,95,Sensor
2024-04-07,SENSOR-BME280,88,Sensor
2024-04-08,SENSOR-BME280,132,Sensor
2024-04-09,SENSOR-BME280,104,Sensor
2024-04-10,SENSOR-BME280,117,Sensor
2024-04-11,SENSOR-BME280,93,Sensor
2024-04-12,SENSOR-BME280,114,Sensor
2024-04-13,SENSOR-BME280,95,Sensor
2024-04-14,SENSOR-BME280,69,Sensor
2024-04-15,SENSOR-BME280,130,Sensor
2024-04-16,SENSOR-BME280,93,Sensor
2024-04-17,SENSOR-BME280,130,Sensor
2024-04-18,SENSOR-BME280,110,Sensor
2024-04-19,SENSOR-BME280,101,Sensor
2024-04-20,SENSOR-BME280,78,Sensor
2024-04-21,SENSOR-BME280,90,Sensor
2024-04-22,SENSOR-BME280,93,Sensor
2024-04-23,SENSOR-BME280,112,Sensor
2024-04-24,SENSOR-BME280,135,Sensor
2024-04-25,SENSOR-BME280,110,Sensor
2024-04-26,SENSOR-BME280,121,Sensor
2024-04-27,SENSOR-BME280,92,Sensor
2024-04-28,SENSOR-BME280,113,Sensor
2024-04-29,SENSOR-BME280,92,Sensor
2024-04-30,SENSOR-BME280,112,Sensor
2024-05-01,SENSOR-BME280,114,Sensor
2024-05-02,SENSOR-BME280,82,Sensor
2024-05-03,SENSOR-BME280,139,Sensor
2024-05-04,SENSOR-BME280,81,Sensor
2024-05-05,SENSOR-BME280,84,Sensor
2024-05-06,SENSOR-BME280,133,Sensor
2024-05-07,SENSOR-BME280,125,Sensor
2024-05-08,SENSOR-BME280,114,Sensor
2024-05-09,SENSOR-BME280,107,Sensor
2024-05-10,SENSOR-BME280,102,Sensor
2024-05-11,SENSOR-BME280,50,Sensor
2024-05-12,SENSOR-BME280,67,Sensor
2024-05-13,SENSOR-BME280,122,Sensor
2024-05-14,SENSOR-BME280,95,Sensor
2024-05-15,SENSOR-BME280,126,Sensor
2024-05-16,SENSOR-BME280,139,Sensor
2024-05-17,SENSOR-BME280,132,Sensor
2024-05-18,SENSOR-BME280,82,Sensor
2024-05-19,SENSOR-BME280,71,Sensor
2024-05-20,SENSOR-BME280,127,Sensor
2024-05-21,SENSOR-BME280,135,Sensor
2024-05-22,SENSOR-BME280,114,Sensor
2024-05-23,SENSOR-BME280,129,Sensor
2024-05-24,SENSOR-BME280,141,Sensor
2024-05-25,SENSOR-BME280,86,Sensor
2024-05-26,SENSOR-BME280,95,Sensor
2024-05-27,SENSOR-BME280,133,Sensor
2024-05-28,SENSOR-BME280,121,Sensor
2024-05-29,SENSOR-BME280,105,Sensor
2024-05-30,SENSOR-BME280,138,Sensor
2024-05-31,SENSOR-BME280,147,Sensor
2024-06-01,SENSOR-BME280,29,Sensor
2024-06-02,SENSOR-BME280,39,Sensor
2024-06-03,SENSOR-BME280,80,Sensor
2024-06-04,SENSOR-BME280,83,Sensor
2024-06-05,SENSOR-BME280,61,Sensor
2024-06-06,SENSOR-BME280,103,Sensor
2024-06-07,SENSOR-BME280,82,Sensor
2024-06-08,SENSOR-BME280,46,Sensor
2024-06-09,SENSOR-BME280,36,Sensor
2024-06-10,SENSOR-BME280,79,Sensor
2024-06-11,SENSOR-BME280,99,Sensor
2024-06-12,SENSOR-BME280,90,Sensor
2024-06-13,SENSOR-BME280,175,Sensor
2024-06-14,SENSOR-BME280,82,Sensor
2024-06-15,SENSOR-BME280,272,Sensor
2024-06-16,SENSOR-BME280,63,Sensor
2024-06-17,SENSOR-BME280,72,Sensor
2024-06-18,SENSOR-BME280,56,Sensor
2024-06-19,SENSOR-BME280,93,Sensor
2024-06-20,SENSOR-BME280,107,Sensor
2024-06-21,SENSOR-BME280,112,Sensor
2024-06-22,SENSOR-BME280,37,Sensor
2024-06-23,SENSOR-BME280,42,Sensor
2024-06-24,SENSOR-BME280,80,Sensor
2024-06-25,SENSOR-BME280,71,Sensor
2024-06-26,SENSOR-BME280,97,Sensor
2024-06-27,SENSOR-BME280,65,Sensor
2024-06-28,SENSOR-BME280,54,Sensor
2024-06-29,SENSOR-BME280,65,Sensor
2024-06-30,SENSOR-BME280,69,Sensor
2024-07-01,SENSOR-BME280,111,Sensor
2024-07-02,SENSOR-BME280,97,Sensor
2024-07-03,SENSOR-BME280,53,Sensor
2024-07-04,SENSOR-BME280,208,Sensor
2024-07-05,SENSOR-BME280,85,Sensor
2024-07-06,SENSOR-BME280,35,Sensor
2024-07-07,SENSOR-BME280,58,Sensor
2024-07-08,SENSOR-BME280,82,Sensor
2024-07-09,SENSOR-BME280,80,Sensor
2024-07-10,SENSOR-BME280,84,Sensor
2024-07-11,SENSOR-BME280,95,Sensor
2024-07-12,SENSOR-BME280,108,Sensor
2024-07-13,SENSOR-BME280,57,Sensor
2024-07-14,SENSOR-BME280,74,Sensor
2024-07-15,SENSOR-BME280,98,Sensor
2024-07-16,SENSOR-BME280,91,Sensor
2024-07-17,SENSOR-BME280,104,Sensor
2024-07-18,SENSOR-BME280,59,Sensor
2024-07-19,SENSOR-BME280,50,Sensor
2024-07-20,SENSOR-BME280,57,Sensor
2024-07-21,SENSOR-BME280,54,Sensor
2024-07-22,SENSOR-BME280,86,Sensor
2024-07-23,SENSOR-BME280,64,Sensor
2024-07-24,SENSOR-BME280,81,Sensor
2024-07-25,SENSOR-BME280,117,Sensor
2024-07-26,SENSOR-BME280,268,Sensor
2024-07-27,SENSOR-BME280,39,Sensor
2024-07-28,SENSOR-BME280,19,Sensor
2024-07-29,SENSOR-BME280,98,Sensor
2024-07-30,SENSOR-BME280,95,Sensor
2024-07-31,SENSOR-BME280,94,Sensor
2024-08-01,SENSOR-BME280,103,Sensor
2024-08-02,SENSOR-BME280,105,Sensor
2024-08-03,SENSOR-BME280,97,Sensor
2024-08-04,SENSOR-BME280,47,Sensor
2024-08-05,SENSOR-BME280,98,Sensor
2024-08-06,SENSOR-BME280,94,Sensor
2024-08-07,SENSOR-BME280,68,Sensor
2024-08-08,SENSOR-BME280,108,Sensor
2024-08-09,SENSOR-BME280,105,Sensor
2024-08-10,SENSOR-BME280,39,Sensor
2024-08-11,SENSOR-BME280,54,Sensor
2024-08-12,SENSOR-BME280,78,Sensor
2024-08-13,SENSOR-BME280,117,Sensor
2024-08-14,SENSOR-BME280,70,Sensor
2024-08-15,SENSOR-BME280,100,Sensor
2024-08-16,SENSOR-BME280,47,Sensor
2024-08-17,SENSOR-BME280,48,Sensor
2024-08-18,SENSOR-BME280,49,Sensor
2024-08-19,SENSOR-BME280,57,Sensor
2024-08-20,SENSOR-BME280,63,Sensor
2024-08-21,SENSOR-BME280,107,Sensor
2024-08-22,SENSOR-BME280,79,Sensor
2024-08-23,SENSOR-BME280,100,Sensor
2024-08-24,SENSOR-BME280,40,Sensor
2024-08-25,SENSOR-BME280,34,Sensor
2024-08-26,SENSOR-BME280,90,Sensor
2024-08-27,SENSOR-BME280,72,Sensor
2024-08-28,SENSOR-BME280,52,Sensor
2024-08-29,SENSOR-BME280,62,Sensor
2024-08-30,SENSOR-BME280,75,Sensor
2024-08-31,SENSOR-BME280,62,Sensor
2024-09-01,SENSOR-BME280,85,Sensor
2024-09-02,SENSOR-BME280,93,Sensor
2024-09-03,SENSOR-BME280,80,Sensor
2024-09-04,SENSOR-BME280,108,Sensor
2024-09-05,SENSOR-BME280,129,Sensor
2024-09-06,SENSOR-BME280,134,Sensor
2024-09-07,SENSOR-BME280,24,Sensor
2024-09-08,SENSOR-BME280,94,Sensor
2024-09-09,SENSOR-BME280,139,Sensor
2024-09-10,SENSOR-BME280,111,Sensor
2024-09-11,SENSOR-BME280,105,Sensor
2024-09-12,SENSOR-BME280,125,Sensor
2024-09-13,SENSOR-BME280,134,Sensor
2024-09-14,SENSOR-BME280,107,Sensor
2024-09-15,SENSOR-BME280,82,Sensor
2024-09-16,SENSOR-BME280,112,Sensor
2024-09-17,SENSOR-BME280,107,Sensor
2024-09-18,SENSOR-BME280,127,Sensor
2024-09-19,SENSOR-BME280,149,Sensor
2024-09-20,SENSOR-BME280,105,Sensor
2024-09-21,SENSOR-BME280,81,Sensor
2024-09-22,SENSOR-BME280,99,Sensor
2024-09-23,SENSOR-BME280,113,Sensor
2024-09-24,SENSOR-BME280,107,Sensor
2024-09-25,SENSOR-BME280,95,Sensor
2024-09-26,SENSOR-BME280,116,Sensor
2024-09-27,SENSOR-BME280,102,Sensor
2024-09-28,SENSOR-BME280,36,Sensor
2024-09-29,SENSOR-BME280,64,Sensor
2024-09-30,SENSOR-BME280,106,Sensor
2024-10-01,SENSOR-BME280,142,Sensor
2024-10-02,SENSOR-BME280,166,Sensor
2024-10-03,SENSOR-BME280,147,Sensor
2024-10-04,SENSOR-BME280,172,Sensor
2024-10-05,SENSOR-BME280,154,Sensor
2024-10-06,SENSOR-BME280,248,Sensor
2024-10-07,SENSOR-BME280,173,Sensor
2024-10-08,SENSOR-BME280,181,Sensor
2024-10-09,SENSOR-BME280,180,Sensor
2024-10-10,SENSOR-BME280,169,Sensor
2024-10-11,SENSOR-BME280,167,Sensor
2024-10-12,SENSOR-BME280,137,Sensor
2024-10-13,SENSOR-BME280,111,Sensor
2024-10-14,SENSOR-BME280,199,Sensor
2024-10-15,SENSOR-BME280,177,Sensor
2024-10-16,SENSOR-BME280,165,Sensor
2024-10-17,SENSOR-BME280,166,Sensor
2024-10-18,SENSOR-BME280,189,Sensor
2024-10-19,SENSOR-BME280,102,Sensor
2024-10-20,SENSOR-BME280,165,Sensor
2024-10-21,SENSOR-BME280,195,Sensor
2024-10-22,SENSOR-BME280,180,Sensor
2024-10-23,SENSOR-BME280,183,Sensor
2024-10-24,SENSOR-BME280,183,Sensor
2024-10-25,SENSOR-BME280,184,Sensor
2024-10-26,SENSOR-BME280,167,Sensor
2024-10-27,SENSOR-BME280,141,Sensor
2024-10-28,SENSOR-BME280,144,Sensor
2024-10-29,SENSOR-BME280,184,Sensor
2024-10-30,SENSOR-BME280,170,Sensor
2024-10-31,SENSOR-BME280,174,Sensor
2024-11-01,SENSOR-BME280,181,Sensor
2024-11-02,SENSOR-BME280,148,Sensor
2024-11-03,SENSOR-BME280,147,Sensor
2024-11-04,SENSOR-BME280,156,Sensor
2024-11-05,SENSOR-BME280,164,Sensor
2024-11-06,SENSOR-BME280,156,Sensor
2024-11-07,SENSOR-BME280,169,Sensor
2024-11-08,SENSOR-BME280,167,Sensor
2024-11-09,SENSOR-BME280,149,Sensor
2024-11-10,SENSOR-BME280,147,Sensor
2024-11-11,SENSOR-BME280,201,Sensor
2024-11-12,SENSOR-BME280,173,Sensor
2024-11-13,SENSOR-BME280,198,Sensor
2024-11-14,SENSOR-BME280,168,Sensor
2024-11-15,SENSOR-BME280,171,Sensor
2024-11-16,SENSOR-BME280,119,Sensor
2024-11-17,SENSOR-BME280,127,Sensor
2024-11-18,SENSOR-BME280,182,Sensor
2024-11-19,SENSOR-BME280,179,Sensor
2024-11-20,SENSOR-BME280,179,Sensor
2024-11-21,SENSOR-BME280,357,Sensor
2024-11-22,SENSOR-BME280,133,Sensor
2024-11-23,SENSOR-BME280,123,Sensor
2024-11-24,SENSOR-BME280,171,Sensor
2024-11-25,SENSOR-BME280,177,Sensor
2024-11-26,SENSOR-BME280,152,Sensor
2024-11-27,SENSOR-BME280,198,Sensor
2024-11-28,SENSOR-BME280,148,Sensor
2024-11-29,SENSOR-BME280,184,Sensor
2024-11-30,SENSOR-BME280,135,Sensor
2024-12-01,SENSOR-BME280,95,Sensor
2024-12-02,SENSOR-BME280,176,Sensor
2024-12-03,SENSOR-BME280,179,Sensor
2024-12-04,SENSOR-BME280,186,Sensor
2024-12-05,SENSOR-BME280,177,Sensor
2024-12-06,SENSOR-BME280,182,Sensor
2024-12-07,SENSOR-BME280,150,Sensor
2024-12-08,SENSOR-BME280,136,Sensor
2024-12-09,SENSOR-BME280,357,Sensor
2024-12-10,SENSOR-BME280,186,Sensor
2024-12-11,SENSOR-BME280,194,Sensor
2024-12-12,SENSOR-BME280,143,Sensor
2024-12-13,SENSOR-BME280,184,Sensor
2024-12-14,SENSOR-BME280,138,Sensor
2024-12-15,SENSOR-BME280,137,Sensor
2024-12-16,SENSOR-BME280,166,Sensor
2024-12-17,SENSOR-BME280,191,Sensor
2024-12-18,SENSOR-BME280,168,Sensor
2024-12-19,SENSOR-BME280,198,Sensor
2024-12-20,SENSOR-BME280,202,Sensor
2024-12-21,SENSOR-BME280,143,Sensor
2024-12-22,SENSOR-BME280,139,Sensor
2024-12-23,SENSOR-BME280,199,Sensor
2024-12-24,SENSOR-BME280,188,Sensor
2024-12-25,SENSOR-BME280,136,Sensor
2024-12-26,SENSOR-BME280,169,Sensor
2024-12-27,SENSOR-BME280,187,Sensor
2024-12-28,SENSOR-BME280,160,Sensor
2024-12-29,SENSOR-BME280,113,Sensor
2024-12-30,SENSOR-BME280,195,Sensor
2024-12-31,SENSOR-BME280,230,Sensor
2022-01-01,MODULE-LORA,54,Module
2022-01-02,MODULE-LORA,34,Module
2022-01-03,MODULE-LORA,62,Module
2022-01-04,MODULE-LORA,60,Module
2022-01-05,MODULE-LORA,52,Module
2022-01-06,MODULE-LORA,69,Module
2022-01-07,MODULE-LORA,64,Module
2022-01-08,MODULE-LORA,48,Module
2022-01-09,MODULE-LORA,107,Module
2022-01-10,MODULE-LORA,69,Module
2022-01-11,MODULE-LORA,69,Module
2022-01-12,MODULE-LORA,70,Module
2022-01-13,MODULE-LORA,70,Module
2022-01-14,MODULE-LORA,36,Module
2022-01-15,MODULE-LORA,29,Module
2022-01-16,MODULE-LORA,34,Module
2022-01-17,MODULE-LORA,83,Module
2022-01-18,MODULE-LORA,52,Module
2022-01-19,MODULE-LORA,50,Module
2022-01-20,MODULE-LORA,50,Module
2022-01-21,MODULE-LORA,69,Module
2022-01-22,MODULE-LORA,27,Module
2022-01-23,MODULE-LORA,61,Module
2022-01-24,MODULE-LORA,58,Module
2022-01-25,MODULE-LORA,72,Module
2022-01-26,MODULE-LORA,51,Module
2022-01-27,MODULE-LORA,45,Module
2022-01-28,MODULE-LORA,41,Module
2022-01-29,MODULE-LORA,12,Module
2022-01-30,MODULE-LORA,38,Module
2022-01-31,MODULE-LORA,36,Module
2022-02-01,MODULE-LORA,54,Module
2022-02-02,MODULE-LORA,56,Module
2022-02-03,MODULE-LORA,36,Module
2022-02-04,MODULE-LORA,30,Module
2022-02-05,MODULE-LORA,33,Module
2022-02-06,MODULE-LORA,31,Module
2022-02-07,MODULE-LORA,60,Module
2022-02-08,MODULE-LORA,26,Module
2022-02-09,MODULE-LORA,59,Module
2022-02-10,MODULE-LORA,66,Module
2022-02-11,MODULE-LORA,76,Module
2022-02-12,MODULE-LORA,24,Module
2022-02-13,MODULE-LORA,34,Module
2022-02-14,MODULE-LORA,54,Module
2022-02-15,MODULE-LORA,108,Module
2022-02-16,MODULE-LORA,82,Module
2022-02-17,MODULE-LORA,178,Module
2022-02-18,MODULE-LORA,56,Module
2022-02-19,MODULE-LORA,58,Module
2022-02-20,MODULE-LORA,16,Module
2022-02-21,MODULE-LORA,74,Module
2022-02-22,MODULE-LORA,38,Module
2022-02-23,MODULE-LORA,60,Module
2022-02-24,MODULE-LORA,58,Module
2022-02-25,MODULE-LORA,37,Module
2022-02-26,MODULE-LORA,56,Module
2022-02-27,MODULE-LORA,26,Module
2022-02-28,MODULE-LORA,87,Module
2022-03-01,MODULE-LORA,28,Module
2022-03-02,MODULE-LORA,62,Module
2022-03-03,MODULE-LORA,66,Module
2022-03-04,MODULE-LORA,65,Module
2022-03-05,MODULE-LORA,13,Module
2022-03-06,MODULE-LORA,38,Module
2022-03-07,MODULE-LORA,65,Module
2022-03-08,MODULE-LORA,71,Module
2022-03-09,MODULE-LORA,44,Module
2022-03-10,MODULE-LORA,60,Module
2022-03-11,MODULE-LORA,88,Module
2022-03-12,MODULE-LORA,23,Module
2022-03-13,MODULE-LORA,26,Module
2022-03-14,MODULE-LORA,63,Module
2022-03-15,MODULE-LORA,53,Module
2022-03-16,MODULE-LORA,61,Module
2022-03-17,MODULE-LORA,58,Module
2022-03-18,MODULE-LORA,65,Module
2022-03-19,MODULE-LORA,165,Module
2022-03-20,MODULE-LORA,53,Module
2022-03-21,MODULE-LORA,68,Module
2022-03-22,MODULE-LORA,40,Module
